,0,1,2,t,label
0,5.033175599114956,0.6900448730188555,-2.1779140235463226,1,0
4,3.0010473893818363,0.026270261855972574,0.11496393167036319,1,0
10,2.515183157263792,-0.05809802561687491,-1.7414833422465832,1,0
12,5.722163263874919,-0.4096893589055375,-3.0694147754453582,1,0
17,3.7073922542044486,0.09949953164481981,3.2445962007578264,1,0
22,5.149021850701529,-0.1055661685916014,-3.489658901734994,1,0
23,6.470408928471954,1.0757637902950885,-1.8712664153274576,1,0
24,3.7190359980512504,-1.46836758653832,1.349737080148285,1,0
29,5.4361221596544995,0.0860099108143668,-3.1814809440540834,1,0
30,5.6683452774958205,-0.2484811703022721,-4.646536608216343,1,0
32,6.854223598980116,-1.8492618347782017,-5.984661440135064,1,0
33,6.055606644157559,1.2944063990090198,2.1405198975385984,1,0
34,11.986497039358195,0.04380648361456255,4.378118044713848,1,0
38,3.7306783898170046,0.8178847877631458,6.103657638392601,1,0
45,5.1619758472510755,-1.4305706978020827,-4.5211820187273535,1,0
46,5.499066993379217,-0.5758938332598909,-1.3167922689734357,1,0
47,0.6590098611410777,0.7024635856622631,-2.031031989314469,1,0
62,7.778211303742336,0.8983325910556871,-0.1355170347537261,1,0
67,7.652191884843624,0.783123368225274,-0.8825224386147128,1,0
76,5.444552081349704,0.6904576376744201,0.586766716153013,1,0
77,5.802589679202917,-0.05325291389337813,-0.15840422565797946,1,0
78,7.949880783305096,-0.2997246433029287,-2.8191285570064646,1,0
80,7.508250487608635,-0.09784523523489967,3.744660092504159,1,0
82,5.091290176985263,-0.855193324481828,-1.012353757411933,1,0
92,0.035510311503426095,-0.03150519711522976,0.2406703499285575,1,0
93,6.3745988380079,-0.11248899729505352,5.077116028905224,1,0
94,4.611892115885558,0.6834248682605615,-3.5396289918495456,1,0
98,3.978817734023014,-0.5839133336586758,7.4530514683944915,1,0
104,2.3911930919422293,1.0485777443827535,-0.3676381721754811,1,0
105,4.232430196226173,0.44599826982882373,3.502528219871518,1,0
109,2.2214288191177034,0.9473223068614107,-1.2232069800391354,1,0
111,4.905051732308304,-0.3554466512919024,0.24872506226114027,1,0
124,5.624788260357073,0.4477382534378634,1.9319281703642173,1,0
130,3.3379146707646297,-0.3408109973403734,-2.2405290548181207,1,0
131,1.9811528708294395,0.4386556355425274,2.346788886251147,1,0
132,6.566978228445673,0.9177978785596361,1.0185314928379936,1,0
133,5.88027164584928,0.09163442316490515,-0.7712752433535949,1,0
135,4.426264439065273,-0.8314971579459758,-0.9203858931941441,1,0
137,4.381088757382424,0.5845188538203935,-2.266785435976987,1,0
139,5.811917892374603,-0.11451272745655879,0.23897190360401716,1,0
149,4.677199434361975,1.4284253177181097,5.695305029851255,1,0
150,7.122395058930298,-0.27798328691644664,-4.623274797604988,1,0
158,6.635111362365156,0.13371129466855547,-0.11372590800347773,1,0
159,8.03760866301779,-0.11085513749023312,4.132017977400869,1,0
168,5.461513340427822,-0.8126965010377822,4.438313277940332,1,0
174,1.8833249924401043,0.059880211987863176,0.8256220597678723,1,0
176,5.378022411192484,-1.0952653358091717,-2.1521140758471935,1,0
178,1.9398662343304198,0.13715087759900024,-0.5647457692968476,1,0
179,6.9496591167823585,-0.13215034823468438,-2.2914767078595646,1,0
181,6.052604687048014,0.18816833507780267,2.762105237454633,1,0
184,5.240785508432504,0.11865337578656392,-2.449574592875706,1,0
186,6.342632056497367,1.3435934057427483,2.285534690035662,1,0
187,3.0039216052134305,-0.329950091899135,8.81561417978407,1,0
194,1.7442485832032237,0.3440492423854522,-2.2709240549362413,1,0
195,13.86574247472638,0.15731801754169528,7.853629665177124,1,0
197,3.6349357306263705,0.8012291130768747,0.4826691472564861,1,0
201,8.68323836970671,-0.01785558427596137,1.7131572669271127,1,1
216,10.791565864757088,0.3425384761222088,-0.7346754661035565,1,1
221,12.07594660763901,0.2828637902792446,-1.3313673960904795,1,1
238,5.045836855366786,0.2877074821011701,-3.821131787789616,1,1
239,5.037458435212503,0.7420024596946413,0.609283110511502,1,1
242,13.356841068949194,-0.6679386332105984,3.22191447979069,1,1
244,7.8730525617902325,0.4721321117079177,-0.8716918390102406,1,1
260,11.796844676018084,-0.7761975174653996,4.626750713135839,1,1
265,9.169264882659927,-1.2600985076111895,-0.24844177731577635,1,1
271,8.912349680307518,0.14117526185061396,0.3326065083637599,1,1
279,11.916186508515784,-0.3255957848555116,3.033715145041997,1,1
280,8.063890802068657,-0.18430465607255403,-2.3252159845386524,1,1
291,10.556471941119314,1.2869426506123856,0.3818981174740688,1,1
293,11.463462576139845,-1.3145737840098957,0.3580823642242049,1,1
302,9.947358661071739,-0.1105733400009794,-1.2806548206524697,1,1
303,8.140892404993071,0.2845197197892714,-0.6012421476849507,1,1
317,15.270323822190349,-0.48802383127154897,-4.210064431346346,1,1
326,6.891372817667159,-1.0977942548161297,2.0452463073121883,1,1
327,10.078033893026454,0.8144962678462467,4.075535686885124,1,1
330,5.726499456223031,0.6176032955783652,0.27308362428402017,1,1
364,13.661049818728886,-0.20699714548060671,-1.9697576740408658,1,1
367,9.441101335464326,-0.5530602777810014,3.4764242898398585,1,1
369,7.0494293717453305,-0.8619557898847426,0.13662113420386682,1,1
371,11.41971015556172,-1.0596588904441602,0.21425933640180542,1,1
380,11.188226929356615,2.1279710024232794,-1.9850835127040656,1,1
381,11.033332072982205,-0.7537369039981835,-3.353888732141311,1,1
389,12.220845295264427,0.3776393466959321,0.616249263262921,1,1
392,12.272541606350156,0.11494220585334662,2.772284524655551,1,1
393,8.500430377247795,0.5733554481259655,-0.36581196145090294,1,1
395,9.247147322498305,0.06409125229826926,0.6005835499695342,1,1
397,9.223083780191297,-0.35320379067331625,3.8789226577681597,1,1
400,14.275309412782562,0.01812120341671665,-2.669772570818474,1,2
401,11.239870193591539,-0.9894962702110904,3.73132384126259,1,2
406,14.112217601364389,-0.5442050678395869,-4.4445095472697185,1,2
431,12.905285049450086,-0.5245779624829245,-3.309640009169913,1,2
433,15.651313840618979,-0.7602991791830095,3.3135801294931966,1,2
434,11.195103658733112,0.005677508762547522,-0.7230501365412246,1,2
435,16.49057322310517,-0.5365635625786542,-0.10066409955876778,1,2
439,14.882222194078704,0.16515865342223485,1.7333019557904932,1,2
441,14.202254394260095,-0.8128003302751076,4.2156103228626485,1,2
442,12.960866667306032,0.07386489293674153,-5.326790569109277,1,2
445,12.229169033377246,0.08115885722710635,-5.057829647247244,1,2
448,14.357378806808413,0.21400821164124725,1.7562595385926794,1,2
450,16.210177279959428,-0.36980516006659764,2.318906459610872,1,2
451,12.138609820598132,-1.2604814322389162,6.992374605960203,1,2
464,15.471882552173907,0.06757543580158391,-0.5802927055096441,1,2
481,15.946127271980899,-0.15494207015749378,-1.3895622689625864,1,2
486,15.248459391446087,0.14793706418848526,2.0553899818499732,1,2
489,13.082952426864601,-0.40384920530186913,2.4051685875742654,1,2
492,13.353834639052588,-0.5383371035392136,-2.032189660398153,1,2
493,14.736910206051261,-0.4472062783163242,-0.1855445488510633,1,2
495,13.894677180006958,0.9088970979416005,-1.5008907990945877,1,2
499,14.08675048268135,0.5014374037665225,-6.740112375536359,1,2
501,15.307850118068911,0.22169221520165427,3.0926058236534533,1,2
514,11.145024946023481,-0.28570441948537323,-1.8467314581003238,1,2
