id,0,1,2,t,label
17,10.378145377620928,-1.2753734869465343,1.1761192615749065,1,0
21,5.363057408777076,-0.4052757741307792,-4.92001122830313,1,0
23,0.9435262548290781,1.3525282298698968,-2.5305489390994245,1,0
25,4.632348726008894,-0.6001974197172321,-4.69247626578877,1,0
28,2.0205944602684927,-0.8107460195367219,4.015710897444499,1,0
29,2.0712764811138524,-0.2950587277949114,-3.0412444011625808,1,0
34,4.122019777036135,0.3201233555434495,0.5524211599534736,1,0
35,4.375527855767026,0.6763572261589534,0.18299201532929685,1,0
41,7.672907629500958,0.4168909954639169,-1.3058785820139887,1,0
43,4.486852952524101,-0.10294524017561625,6.106020074409058,1,0
46,2.9550816530812223,0.6525568516177422,0.6366422694808727,1,0
53,4.778455089284125,-0.74140095577866,3.826115591822872,1,0
57,2.999370053349191,-0.4325095542043675,1.9895786514078435,1,0
58,7.608886648552229,0.5793798160979351,-0.5184701749682046,1,0
69,3.6750434940203487,-0.5980733157907794,-0.19306237943678037,1,0
72,5.054522768202009,1.2815722991088552,-0.3525410343770973,1,0
76,4.505207603904884,2.83898184054664,-5.711377379358174,1,0
87,1.6290675624148054,-0.2995186526682258,-2.249941014240975,1,0
101,5.995649648559531,-0.9693296893971922,4.583340584872798,1,0
107,3.1391487810669503,-0.7530439341716529,-1.681316692232724,1,0
111,7.177745201057114,-1.050862583398932,-1.725087330674599,1,0
116,4.4760202464102345,0.22415403752187968,-2.1747853719122956,1,0
127,5.6969296610773625,-0.49654560985148866,-2.3201734246735377,1,0
137,6.30349091596414,0.24714174097963004,1.9049108657465057,1,0
139,3.521858170273383,0.44214890167464804,0.4730695167369907,1,0
144,6.447260557176154,-1.5606176931684994,5.361599699298364,1,0
145,7.052923892539232,-0.8089484424066637,2.115152686235438,1,0
149,6.414336544874245,0.6224260826337399,0.2909434714283825,1,0
151,-1.5141312137165848,1.0247999834831032,-1.7807223351202428,1,0
157,6.633380139155296,1.0958975411910725,0.2868680923043887,1,0
162,2.4468690585766235,0.8907685626596675,2.7247729333888437,1,0
170,5.1411497234320835,2.1405864986595833,3.143067025442116,1,0
171,6.060543325631532,0.03910825759277402,6.149563640537744,1,0
174,5.125097784132949,1.7603496342862568,5.649797214231247,1,0
176,1.9358208884799888,0.17355663743518276,-0.622402624884292,1,0
181,4.359254805666124,-0.650106182588122,-4.917082843388939,1,0
184,4.68865895469796,1.2089757324519232,0.7640985794634342,1,0
188,7.834383783457678,0.6788660148676036,0.9543152041388082,1,0
190,5.50416673671648,0.06508938612118857,4.34522998893997,1,0
195,1.2693562678413808,0.6976037881908497,0.3603411477583125,1,0
204,9.94174447950566,0.25358039536500504,0.6764053373192286,1,1
206,13.173813084201234,-1.234093266406918,4.972673140992224,1,1
210,9.505430115131887,-0.7948187396154655,2.1126002894938893,1,1
213,13.483019802691844,-0.55434818573733,4.446353849806645,1,1
214,10.693358741379209,-0.504579633249784,-3.1177847362223905,1,1
215,11.262350606379314,0.6871717737410795,1.0012358191025879,1,1
226,7.151502555474023,-0.03178520607036996,2.8492252956229063,1,1
230,4.991965751990577,0.4143370282944624,1.852068940682679,1,1
232,10.454897349064975,1.3644814395975517,-1.8627429729444123,1,1
233,11.519143507168643,1.552529711232496,2.540617571346381,1,1
240,11.934357989976782,0.4043186662465985,-1.0691265822582559,1,1
242,9.14739262807243,-0.6384193191830377,3.053833825781049,1,1
243,11.80734955172391,0.4031783010899167,-2.856391668461625,1,1
250,8.54292375903197,-0.9950534114521139,0.5469230965960113,1,1
258,10.724028222381477,1.406956705826413,3.704781556269123,1,1
260,6.83926347875637,-1.3499255290607282,2.5094769067881466,1,1
266,10.324345470374361,0.515912904009708,-1.132967564251879,1,1
279,7.60339914298544,-0.9905689069574535,-0.17846867944256342,1,1
287,8.48551444820616,-0.5352211503333213,-3.6977809045618955,1,1
296,9.915030166161818,0.5125400840164566,-1.0507330309468845,1,1
297,9.659391148684643,-1.970150989498147,3.6033013766683823,1,1
308,7.1231278255169075,-1.5636359625115184,-0.10568625533364079,1,1
310,9.327334607019843,0.855006275116539,0.7421111282440369,1,1
314,12.5610302282677,0.7580735576348115,-2.6809916882030227,1,1
317,14.309208617394294,0.7522924040697103,1.2608997359690988,1,1
320,10.46520543149823,-0.9341525630350075,4.566490323789913,1,1
327,10.013193822498138,1.1575003589366706,-0.6833180429620801,1,1
328,11.332786864579374,1.5047041164267787,1.9684353818240619,1,1
330,13.250955390677655,0.5747087887148333,-4.4616354827999345,1,1
332,10.026027716380241,-1.7120469473480096,0.07407846645812671,1,1
334,11.357812766789316,1.2897445981687208,-2.6807592885423803,1,1
335,11.106754877817536,-0.8079941722537626,0.6893804106226873,1,1
340,11.380745053884176,-0.9396477021590447,0.032941110406996266,1,1
348,7.054074749874888,0.6231323378649318,-1.6197692355695263,1,1
354,10.060018474267347,-1.3069477276470862,-0.5997503578762817,1,1
360,9.921871751451462,-0.9808996553390468,-2.5284574643982447,1,1
365,8.515999613952776,-0.28397990165975684,1.6676006639475782,1,1
377,10.154702914306325,0.6555990434851379,4.065174120630229,1,1
380,9.695739490114345,0.04232491819358309,1.3635865906638271,1,1
382,10.530559854000193,-0.21489587074387942,-5.530475416376748,1,1
383,9.380451765174351,0.4503587977810907,2.674436950859776,1,1
387,12.761083909744237,-0.22361805329701276,1.1918328166076166,1,1
391,9.241306660640683,1.9488628376503656,-4.164883065369142,1,1
401,13.706937665501112,0.23270563117929002,-0.7953223304831445,1,2
408,17.925318549493266,0.37035560961735703,1.432416577383677,1,2
414,15.73931175898862,0.6671734198878371,2.0008419224772798,1,2
427,11.854966471678578,0.3335876733617501,-1.987977998792744,1,2
429,15.065064029434893,0.7918550775467033,1.2263622710355444,1,2
430,10.129480541952352,-0.5597385525622292,0.8730314541301921,1,2
434,16.87160279365498,-0.8182543298002554,0.17973103972988763,1,2
441,14.570144675097639,-0.2741162616920489,-4.629266370030715,1,2
