id,t,0,1,2
13,0,0.2829983160701195,1.3300089974104592,-2.9212480876042792
15,0,3.607891510463701,0.1540967681359079,-6.163832695823394
25,0,6.542046952910138,-0.12158633544844875,-5.148634925370652
27,0,1.0438590951301174,1.0811740673984696,6.353580588077826
29,0,4.354515928410055,0.05033395793897101,-0.7041478183136333
30,0,6.236565967561604,0.16188052851985058,0.1057548529368714
39,0,5.415238706413169,0.4920677930732645,-0.9998633383984528
47,0,4.350341497460577,-0.784453608752303,0.021608665928847862
50,0,6.396693125779741,-1.0998999821733162,4.846832514662168
55,0,6.868290879796767,-0.477862346547319,2.641100608389842
68,0,3.124299052853167,0.8261754357083438,1.087276891073489
71,0,1.666107548177251,-0.9499626324233951,-3.991279032443113
72,0,4.704396620486532,0.2081206721880291,-2.2989956936376625
82,0,5.856747568502401,-1.2885727035498362,1.1140803648668665
91,0,4.032716988907494,0.3160513739837137,-0.6521339083762477
92,0,1.7810715115271665,-0.2948387184798157,4.9458862768428515
94,0,6.6879937299448535,0.188555894594064,4.596696118422635
95,0,4.348618151866051,-0.12298911685314412,0.7581539071899388
98,0,6.5130084591479305,0.5161041626664806,-2.9840834714972546
109,0,0.5453705454995328,-0.0957884615469123,-5.87960171421876
117,0,4.489069744707602,-0.2890291498050612,-0.497939821832227
119,0,3.2234165415840725,-0.7733482499688379,0.6604675346145765
120,0,4.864773664989976,-0.8909628678899952,-0.5301497113835976
121,0,5.217179985338836,1.978104582597892,-0.2425898493286293
129,0,4.917887325830422,0.6888797607938861,1.1866763050056497
142,0,6.824229123347418,-0.405359509232142,0.6078256742807615
147,0,8.313147015868006,0.014730980574945509,-1.191110916969072
149,0,5.778205645338643,0.4610191972583956,-0.1692228045517785
150,0,1.7807690737613124,-0.10771169915245128,0.4611961598244669
152,0,6.561571803494087,0.7879646323461549,0.6431180217044892
154,0,-1.34676723979599,0.29277512624684404,-8.47512237716033
167,0,3.3227195004302112,-0.6478029487574618,0.6237962343669863
173,0,6.090459232950482,-0.015768477776978332,0.2184746403895372
177,0,1.691264645740682,-0.011175888053303728,3.995110704162645
181,0,4.942018950720755,1.094467039878218,0.4972185975434112
186,0,3.725259863202108,0.33069191396589914,0.09995970527901717
188,0,4.3673358074656585,-0.3035654833588744,-0.1405978305119735
191,0,4.4703714336077685,0.7367843208478263,1.0276721583402473
196,0,10.644292988202515,0.5146971834553731,3.947663997572156
199,0,6.354841557901369,-0.4133357915455969,-4.289007677984944
212,0,8.666587424675878,-1.5228427014525283,-4.694608810827674
214,0,12.273156862760706,0.7671644222215149,-6.708661692062097
218,0,9.282315406096252,0.2544052274212659,-1.4094756468330216
221,0,8.312268060031874,1.4812970986860343,2.413538022020592
231,0,7.993311774794003,-1.175298827392269,2.604551034919888
235,0,7.728424505033737,-1.1664810549480225,-1.0781461289946228
236,0,9.43007611052844,-0.5673791188022856,1.7024743377312828
237,0,6.774550218733733,-0.9161037722280749,3.601498093138113
243,0,9.610315368260213,-0.6012012117372085,3.7436655473735883
246,0,8.107177241205386,0.005360509327705529,-0.33463818067053497
247,0,6.945813956181767,-0.2786545060632207,-1.9900399069271142
249,0,11.4832879439923,1.894875664433384,-0.6602829472347213
254,0,12.111850349006437,1.1293606631602244,3.503510316439637
276,0,6.889816750518408,0.4462787378996935,-5.5819452948309625
278,0,11.401335960722475,0.07843695113047701,-2.3059739832457136
283,0,9.985818378121769,-0.13472545727067126,-0.2680980052537245
287,0,8.557216943622782,-0.1638889004073317,-0.9532599104736516
289,0,9.211725829947415,0.34614893494246274,2.617025554801121
298,0,8.56449442087057,-0.06584796529519697,1.4274656383955562
301,0,7.1058777309323045,0.3973617017844138,-2.2170308375373446
303,0,9.583418184521577,0.3408867331899217,-3.683660283007924
310,0,6.9144781465093,-0.045990914261700065,2.152782313514805
315,0,13.389614946963587,-1.5927379838671176,2.6241450762371183
319,0,10.148806282469712,0.4759222860501334,-1.2462539274303934
320,0,12.320963352001849,0.5175290885202501,4.064422802048177
323,0,8.55650321177218,1.446674817798318,-0.3695708586906211
330,0,7.306749369152522,0.3422699489142866,-3.1328979174403737
331,0,11.843951225260954,-1.119324001802855,-2.6960442527624235
334,0,10.531648954706897,-0.3256163477051774,0.27793979155806986
336,0,11.692432392524028,0.24683639375500535,-1.574427944951281
337,0,13.12643378227597,-0.3521206707250337,-2.6164847366335637
339,0,12.765062811634223,-0.1202526434933238,1.2184108891048342
361,0,10.840886389085245,0.9807942898317932,4.701323701468616
362,0,11.264096062351875,0.5869347303650414,0.4075501534648683
370,0,16.156406200805172,-1.2285598768750638,0.344029188268921
373,0,11.310587737658524,-0.15031391811319247,-0.6624215055865936
384,0,9.793942436942766,1.396608221086477,4.1711997603754565
389,0,4.61328354313883,-0.6461905972217715,-4.267841649067902
399,0,8.207694541520473,0.4101612962812449,-2.3038151349792515
402,0,16.09368660810194,-0.3493069981193563,0.07495400289791311
406,0,15.840805613052593,-0.3658163537187629,-5.6869533769250955
418,0,11.904140613962824,-0.6165576648649943,-2.303484089487488
436,0,14.860309729574587,0.2883661589225066,2.2556033761224548
438,0,13.541183655547085,-0.4642475009677757,0.8958968147609548
439,0,19.04511023925646,-0.4666302738929711,1.1295251248529354
440,0,12.17060718892109,0.23443851667144336,0.2434141793532139
453,0,17.36993374379578,0.8507446986287379,1.9736424286024632
457,0,14.830978231168013,0.5997648045386191,1.738625125337683
461,0,16.17946558024804,1.0096714839222831,-4.7515707174352375
464,0,13.19481596611027,-0.9730521549128768,2.9776588297669213
465,0,10.544075292651774,0.5755595351216943,0.5705803911572228
466,0,14.851364043066821,-0.13575642077551334,1.2467689916117208
467,0,16.202910103641774,-1.595607409427453,-4.28846114366297
474,0,15.15808334729507,0.16435532536042752,1.6379266846197111
477,0,17.569181648732908,0.5238163926022924,-0.2416668294849901
480,0,15.13740711275124,-0.6682533965037742,-0.32093123545467617
496,0,14.386278612061822,0.4101899952878779,3.0055869532781565
503,0,12.928388509649613,-1.0440438481794054,1.991215994893436
504,0,7.729732051350603,0.6228235816642015,-3.81517342364226
505,0,12.149240668227714,0.1543830252283979,-2.6134384167807703
507,0,15.577923283743734,0.14726088948417726,-1.4641673183031418
513,0,13.494257796368961,-0.32379987330648186,3.1325790212804145
516,0,16.513289412639025,1.269321102244226,-2.5028841660552428
520,0,15.749932149966169,0.7483585485914185,0.4490858400281444
522,0,14.872916230628116,0.9541550352060268,2.7027968913574774
523,0,14.999923845181286,-0.6882610452989922,-2.431967929791829
524,0,16.877271282435494,-0.21649287036942144,-2.2243851533288472
529,0,12.085374024647475,0.7269576013975152,0.4916770560825365
536,0,17.921954661289433,0.6786029984103628,-3.8704129450820424
537,0,13.360384723401065,0.34655399921541985,-1.22407983952282
538,0,18.915963391724038,-0.5619982909505157,2.4914259898104114
540,0,13.878238445003287,0.4699842020327044,3.5354484595683724
541,0,15.28585854964031,0.3661491436264904,-0.8184076164610159
546,0,14.381118481213255,-0.3939617015423884,-1.7532889310639912
547,0,12.899296388351653,-0.8129991462794598,-0.5893669455964662
549,0,15.927977133293098,0.8375257347369923,1.365265547464813
559,0,16.467327358254682,0.23725953224148866,-5.040762141570731
564,0,11.297854822294578,0.835149373595805,0.09417249305377634
570,0,18.21927038422923,0.3245188149837248,1.819270527975749
574,0,12.935638905363078,1.41318780331517,-1.2174599405092277
579,0,15.164605713024141,-0.5026908951480331,0.19709617254715955
580,0,14.876215068336306,-0.3986758378406838,5.92362702956815
586,0,17.578878429091652,0.4925377873653698,0.7109441936197333
610,0,18.82316301530671,-0.4932294767813914,0.5733552138149491
616,0,18.99410667564263,-0.7478868639017852,1.3124930306105982
617,0,18.206446525144667,1.0823620456335707,-0.6645097702493528
619,0,19.746942740445512,-1.2157776069649535,3.2484001859119536
621,0,19.107204297299546,-1.0960732766392378,2.5283074236221497
624,0,20.55505181205549,-0.4328514858664652,-7.170447711153373
625,0,23.51964257515695,0.5975598840420333,1.671195946431448
638,0,21.354074828469226,0.2954123834828364,-5.140299247394899
649,0,20.70661141008016,-0.6766292055813448,0.3354508744109214
650,0,15.929137097905452,0.18594049443805716,-1.8319916682340485
653,0,19.745705531658274,0.046912723787007136,2.9835596968203206
654,0,17.23082585746222,-1.3214702004105534,3.0162353620464093
656,0,20.02087025544776,-0.7622822183912282,0.23576755975330835
660,0,20.035242438308515,-0.5926316535600658,4.422590993111292
669,0,19.903376753925247,0.4531366412168578,6.142357342793491
677,0,23.559727912208448,-1.471522480258981,0.01834352214007389
680,0,19.66877068123417,0.26080741371470073,-1.2379113032187374
681,0,18.59739617295393,-0.29674507383377924,2.1400819245324767
683,0,21.22075185828189,0.4274919081267299,-0.9333699983211278
686,0,19.76587752687984,0.20822824092006706,-0.8174384392394282
689,0,17.853384733269728,0.24433204458395474,-1.0324612171384158
698,0,18.763110903915077,1.6119080730881798,2.0083843651799858
700,0,21.684224974255727,-0.17211050905072384,2.2843672443291085
703,0,21.180910921739137,-0.11155341369092277,-1.1591798559426532
705,0,20.70166749212285,0.2951589310157174,0.2463171505526893
