id,0,1,2,t,label
3,16.75515429846838,-0.8278206424762361,8.570280910794766,1,0
5,15.27835271681951,1.1485273284436224,1.7735645967421245,1,0
21,12.216496106593565,-0.5227318715554888,-0.35431955811323973,1,0
22,18.844291958745025,-0.060547336433724515,6.366415971680415,1,0
35,12.802976900198711,-0.035324913181323234,11.90634327964922,1,0
37,21.894474889926293,-0.742570640665327,14.770843883161021,1,0
45,14.139729472685413,0.07368636315516776,13.277565439389363,1,0
52,12.948386556092975,0.39963779925177206,-0.39862426304872645,1,0
61,16.66873135319348,0.6661458762916463,-5.850684392093665,1,0
70,11.883737064019897,-0.5251694144055346,6.623249911329377,1,0
75,14.306281860165733,-0.401335117938898,-8.960572399528626,1,0
76,10.210915463427764,0.12728182823554096,-3.7126100902044947,1,0
79,12.031453301103083,1.1271675935946708,-12.223107865120237,1,0
81,19.06933019487559,-0.5549661693852318,-10.159960753314648,1,0
85,18.68967477569293,-0.7402061852818383,3.246938154803133,1,0
87,9.119845137135405,-0.8365170083336047,-9.683966237674602,1,0
89,12.45280103383005,0.8325828141984075,-2.462830112413712,1,0
92,17.0108915397243,3.577521243989924,14.903110136762603,1,0
102,5.998951041118673,2.2775161843704974,9.958392769533113,1,0
122,14.329768907219904,-0.3256960659642798,10.964016088997758,1,0
125,16.730506186473008,1.5917252033671476,4.463793538018162,1,0
131,11.771574565469448,-0.01792739666931116,9.287416825946993,1,0
146,13.722821941091777,0.9028102578379049,-13.375588375215928,1,0
150,18.014950621687323,-0.337088134141104,-3.4547871076563266,1,0
151,10.873318004087135,-0.5168562109658711,-2.7715629741772774,1,0
152,13.39751571804913,2.01853031983161,-19.894018989782083,1,0
155,11.318710486974899,0.6602482466110065,3.284124722004078,1,0
160,17.69629286647824,-1.1192322875883083,4.010704724375795,1,0
162,12.06766960889873,-1.4791723750467107,4.239446066889597,1,0
170,16.736554131421226,1.1081996151440539,5.615306045660642,1,0
172,20.178947682634714,-0.36308474255166806,-3.473624539470218,1,0
180,13.759690389623962,-0.2094694428775914,3.8289209437498593,1,0
185,19.031330875015612,0.2235739488993022,0.6926473828809658,1,0
187,21.582590413517483,0.47883569619540933,-14.977987013846995,1,0
190,8.855913700552211,3.0728050163375507,5.8732579042813855,1,0
193,17.68131167517881,-0.7092251269718578,11.595281609393513,1,0
198,13.42078743613302,0.06682751682838345,-4.3923100695085715,1,0
212,34.063623264192955,2.0247510251070353,8.827614525700877,1,1
214,21.712834099990392,0.5790390015333616,-2.4432093599585607,1,1
215,27.061880639511443,0.4477987172341294,-10.330583867244966,1,1
219,29.946856367983663,-0.0038458056880645215,28.20672160946877,1,1
223,31.514850379968074,-1.9195670646436649,-0.6706067172457602,1,1
233,36.89470289577197,-0.07907059790682673,1.6820138852434137,1,1
253,28.656434683121173,-1.0513871615007242,-8.156574897549733,1,1
255,26.57053280062032,-1.5355447076609177,7.744792733212347,1,1
257,32.90113940201164,-0.08495751419022211,-7.628983573357943,1,1
260,30.742141711968152,-1.1723451303592227,2.392045340362362,1,1
262,33.60605789675547,-0.5515231923648096,3.5806855277614247,1,1
268,32.325166202567246,2.3623945612271835,-9.65000755428743,1,1
270,25.605019946718624,-0.3747687325055189,8.258942297045282,1,1
276,34.14622303899895,2.759427835476334,5.623861881184821,1,1
277,30.538382662655003,1.046906509359181,-4.539682814238901,1,1
280,29.501841158702995,1.2646193981267122,3.7017714595180515,1,1
296,32.18582515567682,0.77647763016973,-0.08752910167379595,1,1
300,27.758338139139074,0.38833142582540037,3.660080749098721,1,1
303,32.7599380501321,0.7470098866928138,-1.1263932681262787,1,1
