item,0,1,t
0,18.892906,-13.943179,0
1,20.573406,-22.053625,0
2,23.316744,-11.389752,0
3,21.30229,-12.161187,0
4,14.983945,-12.682165,0
5,20.65874,-13.526059,0
6,20.06288,-16.627844,0
7,9.628065,-12.140784,0
8,18.0419,-7.1845803,0
9,19.894003,-13.617404,0
10,17.627851,-11.552644,0
11,24.930912,-9.659203,0
12,20.906248,-5.7512984,0
13,18.4376,-8.299223,0
14,21.468193,-21.601717,0
15,24.078363,-11.361099,0
16,19.528801,-8.902787,0
17,21.640419,-19.421764,0
18,21.201658,-18.773485,0
19,25.772295,-12.09951,0
20,22.136217,-9.695776,0
21,16.36935,-18.723034,0
22,17.234678,-7.6337876,0
23,15.860377,-15.088656,0
24,19.39938,-12.965239,0
25,21.717697,-17.289722,0
26,23.31409,-16.93169,0
27,21.906656,-20.25386,0
28,20.700335,-19.529154,0
29,18.412012,-5.853143,0
30,23.713451,-10.241919,0
31,22.681675,-12.825101,0
32,19.09257,-5.131582,0
33,20.223347,-19.297148,0
34,19.97957,-4.771808,0
35,16.290176,-13.347679,0
36,16.615536,-15.319861,0
37,21.65304,-12.565516,0
38,23.797112,-16.327847,0
39,19.98784,-15.541038,0
40,22.813848,-18.096888,0
41,3.1301048,-15.779111,0
42,10.522519,-11.686096,0
43,13.972066,-5.867694,0
44,6.077323,-13.317008,0
45,11.475189,-11.840619,0
46,8.687902,-11.903827,0
47,9.75116,-1.6291947,0
48,15.397788,-5.4745116,0
49,2.5329492,-8.399019,0
50,14.535671,-17.526138,0
51,15.098263,-18.39927,0
52,-3.1249254,-7.729707,0
53,7.4314384,-4.2466855,0
54,4.798714,-14.17618,0
55,13.26281,-11.371356,0
56,6.776391,-12.500064,0
57,13.806853,-12.391457,0
58,5.14541,-15.434641,0
59,9.260476,-11.545085,0
60,2.0469062,-16.59413,0
61,7.7075524,-5.710732,0
62,1.1639018,-6.1288548,0
63,13.739703,-18.319475,0
64,0.78882796,-9.461042,0
65,-2.1243384,-15.14684,0
66,12.521927,-11.102389,0
67,4.5800962,-12.971154,0
68,1.5228575,-15.549265,0
69,7.2388463,-12.697827,0
70,4.5960593,-14.612348,0
71,-4.738774,-4.410331,0
72,16.804962,-6.0110903,0
73,8.005522,-2.083406,0
74,8.200159,-5.3610435,0
75,-0.29110926,-16.746946,0
76,6.9211025,-1.549316,0
77,10.8881235,-10.74059,0
78,-2.0162344,-13.6549425,0
79,19.458883,-9.70364,0
80,12.767956,-11.668495,0
81,14.02804,-3.6957843,0
82,17.65405,-4.9639263,0
83,1.9137388,-14.77444,0
84,4.3993773,-8.512842,0
85,15.211656,-3.931637,0
86,3.4514565,-14.966624,0
87,17.145443,-7.037344,0
88,9.0168295,-1.6005785,0
89,8.35052,-11.278307,0
90,-17.340027,10.826195,0
91,1.7142391,-9.573313,0
92,3.1227896,-8.310751,0
93,12.435522,-10.27125,0
94,-3.7564094,-0.11064223,0
95,0.4055596,7.855752,0
96,-8.337913,-10.502736,0
97,0.5244197,8.728358,0
98,-1.9166627,-7.536533,0
99,-0.04826473,5.577216,0
100,9.050089,-0.8025084,0
101,-6.9676948,-4.2580705,0
102,-5.3271136,0.9200293,0
103,-3.896246,-9.11612,0
104,0.22087905,5.124242,0
105,1.4924593,-6.0918913,0
106,0.8991813,3.1447668,0
107,1.2027593,-7.102679,0
108,-6.3134294,-0.58377284,0
109,2.2835672,5.30875,0
110,-3.147712,-7.326501,0
111,-2.0218732,0.41124168,0
112,-1.9410104,-0.7422343,0
113,-4.124573,-1.3866279,0
114,-5.5455365,-3.6996596,0
115,-3.6951356,-7.298032,0
116,-7.4907827,-10.611339,0
117,-7.0878067,-6.209368,0
118,1.4618864,6.187446,0
119,-13.339803,9.3469515,0
120,-3.176971,-8.521361,0
121,-2.502069,-1.3181603,0
122,15.833839,-17.13473,0
123,-7.142224,-7.764357,0
124,-3.285638,-9.599509,0
125,-6.5881515,-10.910771,0
126,-3.8438675,-11.653201,0
127,-5.3154354,-1.1158583,0
128,7.6641717,-3.3961117,0
129,-0.778667,8.391811,0
130,-4.2777305,0.77685976,0
131,-16.385805,7.9245453,0
132,-0.8754617,0.054602105,0
133,-8.0903845,-1.2913971,0
134,2.6916327,-7.198518,0
135,-6.34921,-2.4802907,0
136,-5.075325,16.594542,0
137,-12.986473,12.619161,0
138,-8.65337,22.783228,0
139,-3.2083395,8.010541,0
140,0.53700495,3.1374588,0
141,-20.759089,19.595104,0
142,-19.413836,11.538588,0
143,-11.362335,9.41582,0
144,-9.682674,15.061186,0
145,-18.750292,16.497782,0
146,-3.3209171,7.276061,0
147,-10.343861,15.718934,0
148,-16.451113,15.668767,0
149,-18.249928,12.068329,0
150,-13.580044,10.799989,0
151,-7.071059,0.04463801,0
152,-19.683987,12.91799,0
153,-4.8120456,-0.74552256,0
154,-13.989524,13.902089,0
155,-6.9423323,19.036425,0
156,-4.3507075,15.349274,0
157,-17.225811,9.5031395,0
158,-6.2909546,-5.4231305,0
159,-3.8796039,16.354374,0
160,-17.18588,11.480061,0
161,-18.871576,13.13968,0
162,-10.587817,9.297594,0
163,-10.211074,10.027987,0
164,-15.142684,13.360049,0
165,-6.169223,21.439037,0
166,-7.1406565,-7.052602,0
167,-0.33482015,-10.354564,0
168,-4.3952746,18.394001,0
169,-13.399152,11.522535,0
170,-3.3093421,-13.655777,0
171,-16.45364,21.678728,0
172,-14.956843,9.611114,0
173,-21.658785,15.060029,0
174,-12.014097,11.623698,0
175,-5.28781,24.240557,0
176,-14.671066,22.735249,0
177,-12.765325,24.476086,0
178,-12.078422,20.816484,0
179,-16.951366,23.494795,0
180,-17.099344,24.208237,0
181,-6.4413915,19.06776,0
182,-14.087639,26.001354,0
183,-17.202549,16.570171,0
184,-17.877708,19.185007,0
185,-15.631128,15.874305,0
186,-12.009042,25.157423,0
187,-11.710606,19.076996,0
188,-13.102066,17.591373,0
