item,0,1,t
0,-45.68952,-20.539276,0
1,-26.639832,-38.303314,0
2,-24.202122,-40.18022,0
3,-34.621864,-9.553961,0
4,-31.365051,-23.624304,0
5,-28.206152,-21.084724,0
6,-29.920069,-22.252476,0
7,-32.27629,-24.519712,0
8,-21.641033,-10.160061,0
9,-21.501148,-12.856459,0
10,-34.516685,-22.341532,0
11,-45.87692,-22.052738,0
12,-23.197512,-34.727097,0
13,-26.757338,-21.50953,0
14,-31.845552,-23.3713,0
15,-35.137985,-9.694522,0
16,-20.980473,-10.582982,0
17,-32.788597,-22.918278,0
18,-20.308813,-37.11481,0
19,-46.807404,-21.814693,0
20,-31.562685,-24.056227,0
21,-33.950985,-24.08519,0
22,-31.31111,-24.69081,0
23,-31.847237,-18.852396,0
24,-32.465286,-21.485744,0
25,-26.707605,-20.766357,0
26,-15.317393,-32.94628,0
27,-29.295654,-21.365997,0
28,-35.481213,-23.514097,0
29,-27.34035,-19.958166,0
30,-48.341976,-21.832882,0
31,-33.813953,-23.980959,0
32,-28.10778,-21.178627,0
33,-35.2999,-9.804457,0
34,-32.04548,-20.99338,0
35,-33.303425,-23.118422,0
36,-32.139072,-23.868849,0
37,-32.906414,-21.708012,0
38,-10.297877,-12.804518,0
39,-24.027714,-39.292194,0
40,-19.993128,-44.741745,0
41,33.385708,-20.10395,0
42,-7.9439936,-32.49605,0
43,-19.580648,-16.891365,0
44,-18.79356,-14.450198,0
45,-16.771723,-32.089863,0
46,-16.110529,-16.284788,0
47,-21.139656,-11.437528,0
48,-12.48098,-13.157919,0
49,-14.280235,-32.300636,0
50,-18.556334,-34.035244,0
51,1.3597032,-32.408684,0
52,-5.0628448,-12.704533,0
53,-23.863983,-40.81129,0
54,11.054815,-34.566357,0
55,-5.2061033,-30.376545,0
56,-15.09729,-32.303703,0
57,-16.553997,-14.619269,0
58,-17.521065,-16.511255,0
59,-18.738869,-35.280094,0
60,-18.546196,-43.73877,0
61,-21.423725,-13.921909,0
62,-0.15265514,-18.37163,0
63,-6.594932,-32.616333,0
64,-4.3092637,-13.130074,0
65,-11.36647,-33.599968,0
66,-20.305202,-38.10702,0
67,12.943383,-34.570683,0
68,-4.4572525,-29.68522,0
69,9.893574,-33.174248,0
70,13.198168,-32.153767,0
71,1.5950974,-22.254364,0
72,-8.660806,-12.715673,0
73,-0.2571127,-28.490417,0
74,14.894957,-16.643297,0
75,3.825546,-29.306597,0
76,-9.786552,-11.670762,0
77,-25.26837,-37.973724,0
78,-15.989112,-37.515636,0
79,15.825504,-16.587822,0
80,32.53098,-16.254974,0
81,12.239487,-33.976177,0
82,4.4715247,-14.147224,0
83,2.3505402,-21.489403,0
84,11.024513,8.525375,0
85,2.4612916,-27.074142,0
86,10.979617,2.4057424,0
87,6.1412787,-14.172572,0
88,30.880186,-16.315659,0
89,0.14717437,-17.638323,0
90,-3.0269303,-29.475302,0
91,7.222986,-15.314643,0
92,33.784103,-15.534152,0
93,7.038332,-14.617054,0
94,15.469296,3.3819366,0
95,15.966322,-18.605513,0
96,1.5671805,-14.081095,0
97,0.55691653,-19.296474,0
98,-20.802925,-40.97377,0
99,11.419156,-33.737278,0
100,20.823162,-18.181427,0
101,0.19820789,-16.209057,0
102,24.057302,-15.682298,0
103,11.128865,-13.963595,0
104,3.727006,-12.45973,0
105,21.741665,-20.403307,0
106,24.012564,-17.644861,0
107,1.6420839,-26.588049,0
108,28.62824,-14.16403,0
109,12.931419,-27.518166,0
110,5.4352365,6.633116,0
111,-0.052755766,-13.924173,0
112,18.812153,-18.134031,0
113,20.446028,-20.959404,0
114,14.953358,-27.318052,0
115,9.221157,-13.659092,0
116,31.756172,-15.848372,0
117,0.11354725,-29.045727,0
118,9.305021,5.6518764,0
119,10.144837,-27.369646,0
120,15.38398,-18.760794,0
121,-0.52700335,-8.330553,0
122,12.696146,4.017551,0
123,11.951799,8.675028,0
124,10.654546,8.708375,0
125,16.318644,4.187158,0
126,4.4763536,7.8917465,0
127,4.8789144,7.0256414,0
128,32.18493,26.636698,0
129,2.1836812,27.094181,0
130,31.056534,26.209724,0
131,12.372979,11.638759,0
132,22.109535,-17.927795,0
133,5.7414503,7.7505455,0
134,3.8868947,4.754981,0
135,12.479663,10.726469,0
136,3.4759576,8.545979,0
137,-9.170986,21.237295,0
138,10.454154,26.729298,0
139,15.1866045,10.01143,0
140,6.6756372,5.9871607,0
141,24.968857,20.259993,0
142,14.807831,10.090988,0
143,16.434958,3.3097398,0
144,8.773259,3.0860767,0
145,1.3144349,22.419865,0
146,25.635918,20.141983,0
147,13.07513,11.983925,0
148,11.713336,10.05242,0
149,-9.344515,21.559835,0
150,11.914244,12.2827,0
151,27.564312,-12.991414,0
152,-4.065462,23.020174,0
153,28.954935,24.330881,0
154,9.59755,32.50402,0
155,27.993769,23.177788,0
156,13.206388,11.593451,0
157,18.812696,8.881084,0
158,2.7059793,2.2271996,0
159,-7.201633,37.610897,0
160,10.53879,4.7159915,0
161,-4.123473,22.967058,0
162,31.504768,26.449697,0
163,6.3697324,25.752535,0
164,15.082939,9.889077,0
165,12.89847,8.917097,0
166,-10.345232,20.095879,0
167,4.695444,21.994751,0
168,29.326042,24.383556,0
169,26.826696,22.570534,0
170,12.006602,2.7369123,0
171,27.093117,22.095844,0
172,2.5217505,8.410309,0
173,30.226143,35.009975,0
174,3.8238864,26.484936,0
175,5.7801623,26.43395,0
176,-8.594821,38.9712,0
177,26.387373,24.706516,0
178,16.379042,40.93048,0
179,3.8000667,24.586979,0
180,17.506886,33.97418,0
181,-9.598961,25.451557,0
182,-5.3766475,38.936356,0
183,24.77784,31.161488,0
184,-3.7534897,35.40185,0
185,20.095043,33.128395,0
186,-7.046732,37.743755,0
187,13.328849,39.90948,0
188,21.384285,33.291695,0
189,25.604965,35.541237,0
190,6.0302744,26.81323,0
191,-11.118,27.858192,0
192,-3.6794496,36.87868,0
193,25.46448,21.234247,0
194,28.292542,35.471237,0
195,24.591831,33.441277,0
196,19.685741,33.869667,0
197,0.73794883,25.525175,0
198,4.9642897,27.896532,0
199,25.617435,20.794397,0
200,-4.4561954,40.77767,0
201,28.323135,33.31698,0
202,16.798117,33.73089,0
203,10.410078,39.575565,0
204,7.509891,25.923616,0
205,9.77391,41.26674,0
206,22.918844,32.010983,0
207,-10.182961,29.509806,0
208,10.047105,31.567295,0
209,10.944488,39.311905,0
210,-5.955402,44.33975,0
211,-3.5051093,38.062347,0
212,9.070971,30.095594,0
213,10.094315,28.813799,0
214,28.458513,21.455322,0
215,-10.566978,29.733568,0
216,10.871555,32.161774,0
217,-4.8454747,39.22278,0
218,6.0885887,24.659447,0
219,9.505815,27.131565,0
0,-48.00731,-14.738971,1
1,-26.564365,-38.39423,1
2,-24.203115,-39.65333,1
3,-34.567104,-9.614135,1
4,-33.943314,-17.276297,1
5,-28.934647,-21.29516,1
6,-30.477339,-22.013527,1
7,-32.613064,-24.346876,1
8,-21.448835,-9.870971,1
9,-21.138876,-12.9914665,1
10,-34.278896,-22.414608,1
11,-46.07349,-21.897318,1
12,-22.862995,-34.886105,1
13,-28.553623,-16.723356,1
14,-33.54753,-16.708641,1
15,-33.490116,-10.584612,1
16,-27.007315,-10.99595,1
17,-31.977484,-22.346758,1
18,-19.979778,-37.519554,1
19,-46.961205,-21.642344,1
20,-31.163143,-24.058666,1
21,-34.364117,-19.278229,1
22,-32.439545,-19.002798,1
23,-33.62712,-15.625235,1
24,-32.282314,-14.953038,1
25,-26.327639,-20.196245,1
26,-15.567567,-33.24098,1
27,-29.963055,-21.340733,1
28,-35.751537,-23.302624,1
29,-30.617374,-15.819701,1
30,-48.622757,-21.853071,1
31,-34.428307,-18.824394,1
32,-30.891447,-17.191063,1
33,-35.230717,-9.795254,1
34,-32.70968,-15.199132,1
35,-33.453182,-22.206242,1
36,-32.354774,-23.67352,1
37,-32.83773,-21.096476,1
38,-8.317262,-9.742384,1
39,-23.872429,-39.684494,1
40,-19.683771,-44.693237,1
41,33.254963,-20.017052,1
42,-7.2724943,-32.831203,1
43,-19.910866,-17.340893,1
44,-18.388533,-14.676829,1
45,-16.72945,-31.998348,1
46,-15.731533,-16.400717,1
47,-21.42971,-11.803131,1
48,-11.857702,-12.933653,1
49,-13.782456,-32.367813,1
50,-18.552206,-34.299183,1
51,1.1487311,-32.839798,1
52,-6.0708103,-12.218613,1
53,-23.968216,-41.346073,1
54,10.416387,-33.605034,1
55,-5.5944386,-30.70441,1
56,-14.758403,-32.472305,1
57,-16.837914,-13.841434,1
58,-17.588547,-16.041435,1
59,-18.291807,-35.293606,1
60,-18.25118,-43.497864,1
61,-20.860916,-14.520365,1
62,-0.31357816,-17.97917,1
63,-6.6667576,-32.892403,1
64,-4.566917,-12.8615,1
65,-11.836505,-33.687004,1
66,-20.42166,-40.677616,1
67,13.132325,-34.386307,1
