item,0,1,t
0,-41.39158639429837,-72.06951241258238,0
1,-38.482346242824214,-74.05598531603873,0
2,-35.71198946964051,-75.0665148095828,0
3,-40.69630032425352,-72.4904080871043,0
4,-37.77327173454073,-74.33831777276703,0
5,-35.92264933242859,-74.70735805244357,0
6,-36.635857593018656,-74.18092761031323,0
7,-37.98758628654126,-75.14364259874839,0
8,-36.07673272825997,-75.96175687581272,0
9,-35.467972311267694,-75.48301766684821,0
10,-38.76170070796886,-73.27291183863582,0
11,-40.63558778086178,-74.6275342962535,0
12,-37.39867255968375,-74.27682463699064,0
13,-36.655983372575065,-76.01233802108317,0
14,-38.016893513707195,-73.99950137513194,0
15,-40.33621961161121,-74.01052950224239,0
16,-35.46831535201112,-74.78990936066162,0
17,-37.8194403904466,-74.502400646711,0
18,-35.572823594385525,-74.4393198656715,0
19,-41.507192906467175,-73.51935069728418,0
20,-37.728830999099266,-74.70043809786931,0
21,-39.073169491511194,-74.84574794474673,0
22,-37.51842658821534,-75.3781074976769,0
23,-36.44810659563891,-72.69225863973979,0
24,-37.06157735974526,-73.86116112113699,0
25,-35.497124456597625,-75.40456082412476,0
26,-33.95471948044869,-75.37898626767304,0
27,-36.290660130063266,-74.30198808654082,0
28,-40.29990264238927,-73.83577206069282,0
29,-35.44796358549146,-74.1836100147132,0
30,-43.24488798351082,-72.66655350112367,0
31,-38.94532333589046,-74.74959653636658,0
32,-36.10881368611387,-74.84190833981599,0
33,-40.35334304788603,-73.71469618555241,0
34,-36.93689314179246,-73.47597693864071,0
35,-38.30871495145196,-73.90618463468401,0
36,-37.84939392584421,-74.68307282259131,0
37,-37.482633041668436,-73.70137615504169,0
38,-31.560526385538378,-75.48033465175722,0
39,-35.965067942532684,-75.29993268923917,0
40,-34.0119650365068,-76.96083390851261,0
41,-29.946916571968448,-75.6648930152527,0
42,-32.95699343120669,-75.39366311576698,0
43,-33.57426733393054,-73.95523041603427,0
44,-34.55709895122671,-76.44340050807396,0
45,-34.82002711151105,-76.37276723616212,0
46,-33.015241899333674,-76.22164828999948,0
47,-35.667616882184625,-75.8817221163791,0
48,-32.844534498159184,-76.29727301345018,0
49,-34.15422733468204,-75.33452535965642,0
50,-35.35367066093874,-75.31655045248766,0
51,-30.409695086615834,-74.365025255026,0
52,-29.986058083580208,-75.25923757331564,0
53,-35.23243881887293,-74.60622398621092,0
54,-30.9543612928619,-76.1033818350899,0
55,-32.372629782734336,-75.94712426429726,0
56,-33.76344742402981,-75.61340995782642,0
57,-32.99215694337589,-75.2813338874305,0
58,-33.725706860299475,-75.51708447234695,0
59,-35.02769497405105,-74.70368569622704,0
60,-32.649339000231464,-75.3897016717385,0
61,-35.31478957832326,-75.07773097076903,0
62,-29.443789090313963,-78.21785724389527,0
63,-32.06225965156753,-75.39928327424965,0
64,-29.937849723242444,-75.90332938937746,0
65,-33.35361630905054,-74.05467120465799,0
66,-34.84963675871684,-74.80928298406805,0
67,-30.831458198127848,-77.37483485058648,0
68,-31.891861655450157,-76.26963442199656,0
69,-30.628256359320048,-76.0134195411524,0
70,-29.39597172625836,-76.95845298986212,0
71,-29.67725218959391,-76.6370025320069,0
72,-31.250152493738366,-75.07840311844653,0
