item,0,1,t
0,-2789.001427316244,773.922461272693,0
1,1880.7184401854663,413.7291590151031,0
2,-2568.699642039501,-347.50734851947607,0
3,2222.0828333009918,432.14555962796015,0
4,23349.716671506103,493.681708858471,0
5,-2872.269378565464,-204.68307409493437,0
6,1043.711040563739,-528.6620758418572,0
7,-1142.8407882866345,-3.003283219925179,0
8,1257.6933651109434,-1048.9112160499196,0
9,1929.9403897574823,228.6615817484745,0
10,-2837.098070263633,489.17655906274126,0
11,-340.51891146874567,-775.8996405724832,0
12,484.14065709736076,183.05912267204693,0
13,1660.2030264458308,248.41669730906193,0
14,56.138963016308644,334.36069115611866,0
15,1706.2957235756448,97.24993972265477,0
16,1418.076356240379,-256.4370858204484,0
17,1310.4965487874672,-437.63386540576545,0
18,729.496606207954,-268.7900602107494,0
19,1574.1237683216768,-36.91979297148297,0
20,-1735.807867964878,-557.1039013486354,0
21,758.5048131759967,142.6336009642401,0
22,924.8670085965482,-69.79795098548634,0
23,1684.4226480247141,79.82340472425135,0
24,-2313.9364432080965,-118.71723411762196,0
25,2214.424006451934,554.1808125563224,0
26,-25.68781078066203,700.0151149810213,0
27,-446.2073187033002,228.09346246950773,0
28,1105.7413226904362,208.77439208102362,0
29,2225.8355415864385,377.31397160253994,0
30,407.41369464463315,572.5064793088212,0
31,2101.8428846732736,364.6538603711323,0
32,-6295.437769478811,-1981.1993917831398,0
33,-292.89616634429075,-322.87901153994756,0
34,-1801.387085245171,83.00480460683785,0
35,-283.0400405301113,-26.225203925643374,0
36,228.29886887437002,-744.4594936122388,0
37,160.74458066284217,-17.72780032203325,0
38,2097.736082808068,609.4674416779881,0
39,-5927.4216293798945,2061.7637217614024,0
40,164.49030815220027,-366.44659196506126,0
41,1834.8245769504863,127.22934677733602,0
42,-2077.1928494978088,482.6361277193388,0
43,2428.142337845513,685.8849892423588,0
44,918.4408406918126,496.1677774126309,0
45,441.56854341233986,-579.6811147862037,0
46,-1684.390914209461,764.7027335699983,0
47,-1221.745885378498,-427.95258448769073,0
48,-620.1314968325045,862.7344037404696,0
49,-574.3232953023901,541.2351197022934,0
50,1293.3162737166472,25.47329662771073,0
51,-1354.803928942088,359.411535901372,0
52,-2904.875197219197,794.5567384815713,0
53,-2798.2685923296817,-135.9899828357232,0
54,-2799.454343843978,-262.6177571317799,0
55,-2835.2787319508516,-118.07537014246519,0
56,-2508.3689050926305,-520.0683416568572,0
57,2188.7742272916125,448.9391329341644,0
58,1003.2971634502288,-442.1753798158839,0
59,982.6226593433839,-455.2573222557943,0
60,1114.4003013175375,-75.42347682771319,0
61,958.6078505094456,-490.65968917525964,0
